,taxon_name_w_authors,v12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author
791530,Artemisia aethiopica L.,Artemisia argentea L'Hér.,Artemisia argentea L'Hér.,Artemisia argentea L'Hér.,Artemisia argentea L'Hér.,Artemisia aethiopica L.,Artemisia aethiopica L.
791685,Pittosporum rufescens Turcz.,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum W.T.Aiton,Pittosporum javanicum (Blume) Blume,Pittosporum javanicum (Blume) Blume
791738,Itea javanica Blume,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum subsp. ferrugineum,Pittosporum ferrugineum W.T.Aiton,Pittosporum javanicum (Blume) Blume,Pittosporum javanicum (Blume) Blume
792580,Tanacetum elatum Salisb.,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare L.,Tanacetum vulgare L.,Tanacetum vulgare L.
792600,Abrotanum foemina Garsault,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792601,Santolina brevidentata Stokes,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792602,Santolina dentata Moench,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792603,Santolina marchii Arrigoni,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792604,Santolina linearifolia Jord. & Fourr.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792605,Santolina lobata Jord.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792606,Santolina pecten Rouy,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792607,Santolina provincialis Jord. & Fourr.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792608,Santolina ruscinonensis Rouy,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792609,Santolina sericea Jord. & Fourr.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus L.
792610,Santolina tomentosa Pers.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus subsp. tomentosa Arcang.,Santolina chamaecyparissus L.
793050,Cichorium sylvestre Lam.,Cichorium intybus subsp. intybus,Cichorium intybus subsp. intybus,Cichorium intybus subsp. intybus,Cichorium intybus L.,Cichorium intybus L.,Cichorium intybus L.
793064,Nasturtium ovirense Andrz. ex DC.,Arabidopsis halleri subsp. halleri,Arabidopsis halleri subsp. halleri,Arabidopsis halleri subsp. halleri,Arabidopsis halleri (L.) O'Kane & Al-Shehbaz,Arabidopsis halleri subsp. ovirensis (Wulfen) O'Kane & Al-Shehbaz,Arabidopsis halleri (L.) O'Kane & Al-Shehbaz
793190,Hymenophyllum pumilio Rosenst.,Hymenophyllum minimum A.Rich.,Hymenophyllum minimum A.Rich.,Hymenophyllum minimum A.Rich.,Hymenophyllum minimum A.Rich.,Hymenophyllum pumilio Rosenst.,Hymenophyllum pumilio Rosenst.
794200,Quercus platyphylla E.F.Warb.,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus neoplatyphylla A.Camus,Quercus neoplatyphylla A.Camus
797515,Senecio dahuricus Sch.Bip.,Parasenecio auriculatus var. auriculatus,Parasenecio auriculatus var. auriculatus,Parasenecio auriculatus var. auriculatus,Parasenecio auriculatus (DC.) J.R.Grant,Parasenecio auriculatus (DC.) J.R.Grant,Parasenecio auriculatus (DC.) J.R.Grant
797940,Corydalis libanotica Hochst.,Corydalis erdelii subsp. erdelii,Corydalis erdelii subsp. erdelii,Corydalis erdelii subsp. erdelii,Corydalis erdelii Zucc.,Corydalis triternata Zucc.,Corydalis triternata Zucc.
798066,Calopyxis humbertiana H.Perrier,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum humbertianum (H.Perrier) Jongkind & Callm.,Combretum humbertianum (H.Perrier) Jongkind & Callm.
799032,Kuhnia leptophylla var. mexicana Shinners,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla (Scheele) Shinners,Brickellia mexicana (Shinners) G.L.Nesom,Brickellia mexicana (Shinners) G.L.Nesom
799033,Kuhnia microphylla Shinners,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla (Scheele) Shinners,Brickellia rosmarinifolia (Vent.) W.A.Weber,Brickellia rosmarinifolia (Vent.) W.A.Weber
799034,Kuhnia rosmarinifolia Vent.,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla (Scheele) Shinners,Brickellia rosmarinifolia (Vent.) W.A.Weber,Brickellia rosmarinifolia (Vent.) W.A.Weber
799038,Kuhnia schaffneri A.Gray,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla (Scheele) Shinners,Brickellia schaffneri (A.Gray) Shinners,Brickellia schaffneri (A.Gray) Shinners
799039,Clavigera corymbosa DC.,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla (Scheele) Shinners,Brickellia corymbosa (DC.) A.Gray,Brickellia corymbosa (DC.) A.Gray
799040,Eupatorium canescens Ortega,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla (Scheele) Shinners,Brickellia rosmarinifolia (Vent.) W.A.Weber,Brickellia rosmarinifolia (Vent.) W.A.Weber
799490,Trichomanes pannosum Ces.,Trichomanes tahitense Nadeaud,Trichomanes tahitense Nadeaud,Trichomanes tahitense Nadeaud,Trichomanes tahitense Nadeaud,Trichomanes motleyi (Bosch) Bosch,Trichomanes motleyi (Bosch) Bosch
799761,Crotalaria hookeriana A.DC.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia J.F.Gmel.
799939,Limonium amynclaeum Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium subsp. pontium,Limonium pontium Pignatti
799940,Limonium circaei Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium Pignatti,Limonium pontium subsp. pontium,Limonium pontium Pignatti
799968,Ilysanthes oblongifolia Baker,Lindernia rotundifolia (L.) Alston,Lindernia rotundifolia (L.) Alston,Lindernia rotundifolia (L.) Alston,Lindernia rotundifolia (L.) Alston,Lindernia oblongifolia (Baker) Eb.Fisch.,Lindernia oblongifolia (Baker) Eb.Fisch.
800265,Pultenaea mucronata G.Lodd.,Pultenaea polifolia A.Cunn.,Pultenaea polifolia A.Cunn.,Pultenaea polifolia A.Cunn.,Pultenaea polifolia A.Cunn.,Pultenaea mucronata G.Lodd.,Pultenaea mucronata G.Lodd.
800269,Phaseolus smilacifolius Pollard,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.",Phaseolus smilacifolius Pollard,Phaseolus smilacifolius Pollard
801130,Aspalathus involucrata Pappe ex Harv.,Aspalathus nigra L.,Aspalathus nigra L.,Aspalathus nigra L.,Aspalathus nigra L.,Aspalathus globulosa E.Mey.,Aspalathus globulosa E.Mey.
803065,Carex sparsinux C.B.Clarke ex Franch.,Carex filipes var. filipes,Carex filipes var. filipes,Carex filipes var. filipes,Carex filipes Franch. & Sav.,Carex sparsinux C.B.Clarke ex Franch.,Carex sparsinux C.B.Clarke ex Franch.
804397,Crotalaria rotundifolia var. brachytricha Sprague & L.Riley,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia J.F.Gmel.
804398,Crotalaria rotundifolia var. vulgaris Windler,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia J.F.Gmel.
804399,Crotalaria sagittalis var. ovalis Michx.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia J.F.Gmel.
804400,Crotalaria procumbens Moc. & Sessé ex DC.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia J.F.Gmel.
805447,Anthemis biebersteinii G.Nicholson,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana (Willd.) Lo Presti & Oberpr.,Archanthemis marschalliana subsp. biebersteiniana (Adams) J.M.H.Shaw,Archanthemis marschalliana (Willd.) Lo Presti & Oberpr.
806079,Plantago leptostachys Hook.f.,Plantago tasmanica var. tasmanica,Plantago tasmanica var. tasmanica,Plantago tasmanica var. tasmanica,Plantago tasmanica Hook.f.,Plantago leptostachys Hook.f.,Plantago leptostachys Hook.f.
806120,Ferula villosa Walter,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa subsp. venenosa,Angelica venenosa (Greenway) Fernald
806991,Chrysanthemum biebersteinianum Adams,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana subsp. marschalliana,Archanthemis marschalliana (Willd.) Lo Presti & Oberpr.,Archanthemis marschalliana subsp. biebersteiniana (Adams) J.M.H.Shaw,Archanthemis marschalliana (Willd.) Lo Presti & Oberpr.
807709,Crotalaria maritima Chapm.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia J.F.Gmel.
807712,Crotalaria linaria Small,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. linaria (Small) Fernald & B.G.Schub.,Crotalaria rotundifolia J.F.Gmel.
807713,Crotalaria leptoclona S.Schauer,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia J.F.Gmel.
808280,Polygala stipulacea Burm.f.,Muraltia heisteria (L.) DC.,Muraltia heisteria (L.) DC.,Muraltia heisteria (L.) DC.,Muraltia heisteria (L.) DC.,Muraltia stipulacea (Burm.f.) Burch. ex DC.,Muraltia stipulacea (Burm.f.) Burch. ex DC.
808476,Polygala berlandieri var. bogotensis Chodat,Polygala berlandieri S.Watson,Polygala berlandieri S.Watson,Senega berlandieri (S.Watson) J.F.B.Pastore & J.R.Abbott,Senega berlandieri (S.Watson) J.F.B.Pastore & J.R.Abbott,Senega quitensis (Turcz.) J.F.B.Pastore,Senega quitensis (Turcz.) J.F.B.Pastore
808775,Aeschynanthus persimilis Craib,Aeschynanthus andersonii C.B.Clarke,Aeschynanthus andersonii C.B.Clarke,Aeschynanthus andersonii C.B.Clarke,Aeschynanthus andersonii C.B.Clarke,Aeschynanthus persimilis Craib,Aeschynanthus persimilis Craib
808910,Cicuta venenata Nutt. ex Steud.,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa subsp. venenosa,Angelica venenosa (Greenway) Fernald
809936,Syngonium glaucopetiolatum Croat,Syngonium hoffmannii Schott,Syngonium hoffmannii Schott,Syngonium hoffmannii Schott,Syngonium hoffmannii Schott,Syngonium glaucopetiolatum Croat,Syngonium glaucopetiolatum Croat
810738,Ischaemum aristatum var. mangaluricum Hack.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum mangaluricum (Hack.) Stapf ex C.E.C.Fisch.,Ischaemum mangaluricum (Hack.) Stapf ex C.E.C.Fisch.
810743,"Ischaemum abrahamii Ravi, N.Mohanan, R.Rajesh",Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,"Ischaemum elimalayanum Sreek., V.J.Nair & N.C.Nair","Ischaemum elimalayanum Sreek., V.J.Nair & N.C.Nair"
811977,Rubus serpens var. typicus Beck,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus serpens Weihe ex Lej. & Courtois,Rubus serpens Weihe ex Lej. & Courtois
813051,Senecio alboranicus Maire,Senecio gallicus Vill. ex Chaix,Senecio gallicus Vill. ex Chaix,Senecio gallicus Vill. ex Chaix,Senecio gallicus Vill. ex Chaix,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius Poir.
813384,Leucanthemopsis cuneata subsp. valdes-bermejoi Pedrol,Leucanthemopsis alpina subsp. cuneata (Pau) Heywood,Leucanthemopsis alpina subsp. cuneata (Pau) Heywood,Leucanthemopsis cuneata (Pau) Holub,Leucanthemopsis cuneata (Pau) Holub,Leucanthemopsis cuneata subsp. valdes-bermejoi Pedrol,Leucanthemopsis cuneata (Pau) Holub
813402,Inula saxatilis Lam.,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa (L.) Greuter,Chiliadenus glutinosus (L.) Fourr.,Chiliadenus glutinosus (L.) Fourr.
814113,Lupinus caudatus var. subtenellus C.P.Sm.,Lupinus caudatus subsp. caudatus,Lupinus caudatus subsp. caudatus,Lupinus caudatus subsp. caudatus,Lupinus caudatus Kellogg,Lupinus arbustus Douglas,Lupinus arbustus Douglas
815836,Epipactis peitzii var. sancta P.Delforge,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. sancta (P.Delforge) Kreutz,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery
815837,Epipactis dunensis subsp. tynensis Kreutz,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. dunensis,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery
816294,Carex antucensis Kunze ex Kunth,Carex nigra subsp. nigra,Carex nigra subsp. nigra,Carex nigra subsp. nigra,Carex nigra (L.) Reichard,Carex antucensis Kunze ex Kunth,Carex antucensis Kunze ex Kunth
816687,Tetraclis baronii H.Perrier,Diospyros fuscovelutina Baker,Diospyros fuscovelutina Baker,Diospyros fuscovelutina Baker,Diospyros fuscovelutina Baker,Diospyros baronii (H.Perrier) H.N.Rakouth & Lowry,Diospyros baronii (H.Perrier) H.N.Rakouth & Lowry
817526,Oxytropis leucantha var. leuchippiana B.Boivin,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,Oxytropis borealis DC.,Oxytropis borealis var. hudsonica (Greene) S.L.Welsh,Oxytropis borealis DC.
818136,Aster ageratoides f. albidus Kitam.,Aster microcephalus var. microcephalus,Aster microcephalus var. microcephalus,Aster microcephalus var. microcephalus,Aster microcephalus (Miq.) Franch. & Sav.,Aster microcephalus var. ovatus (Franch. & Sav.) Soejima & Mot.Ito,Aster microcephalus (Miq.) Franch. & Sav.
818208,Serratula speciosa Aiton,Liatris elegans var. elegans,Liatris elegans var. elegans,Liatris elegans var. elegans,Liatris elegans (Walter) Michx.,Liatris elegans (Walter) Michx.,Liatris elegans (Walter) Michx.
818996,Boehmeria tirapensis Deb & Ratna Dutta,Pouzolzia sanguinea var. sanguinea,Pouzolzia sanguinea var. sanguinea,Pouzolzia sanguinea var. sanguinea,Pouzolzia sanguinea (Blume) Merr.,Pouzolzia tirapensis (Deb & Ratna Dutta) Pusalkar & Ingle,Pouzolzia tirapensis (Deb & Ratna Dutta) Pusalkar & Ingle
819249,Crepis cochlearifolia Fisch. ex Herder,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea,Askellia pygmaea (Ledeb.) Sennikov
819250,Crepis humilis Fisch. ex Herder,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea,Askellia pygmaea (Ledeb.) Sennikov
819251,Crepis nana Richardson,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea,Askellia pygmaea (Ledeb.) Sennikov
819252,Crepis nana subsp. clivicola A.H.Legge,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea,Askellia pygmaea (Ledeb.) Sennikov
819253,Crepis nana subsp. ramosa Babc.,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. ramosa (Babc.) Tiehm,Askellia pygmaea (Ledeb.) Sennikov
819254,Prenanthes polymorpha Ledeb.,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea,Askellia pygmaea (Ledeb.) Sennikov
819256,Crepis nana subsp. typica Babc.,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea,Askellia pygmaea (Ledeb.) Sennikov
819257,Barkhausia nana var. lyratifolia Turcz. ex DC.,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea var. pygmaea,Askellia pygmaea (Ledeb.) Sennikov
819926,Polycephalos suaveolens Forssk.,Sphaeranthus senegalensis DC.,Sphaeranthus senegalensis DC.,Sphaeranthus senegalensis DC.,Sphaeranthus senegalensis DC.,Sphaeranthus suaveolens (Forssk.) DC.,Sphaeranthus suaveolens (Forssk.) DC.
820249,Cyathea incanescens Domin,Cyathea incana H.Karst.,Cyathea incana H.Karst.,Cyathea incana H.Karst.,Cyathea incana H.Karst.,Alsophila manniana (Hook.) R.M.Tryon,Alsophila manniana (Hook.) R.M.Tryon
820441,Trichoneuron Ching,Lastreopsis Ching,Lastreopsis Ching,Lastreopsis Ching,,Trichoneuron Ching,
821001,Paepalanthus saxicola var. pilosus Moldenke,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Paepalanthus amphibius Trovó,Paepalanthus amphibius Trovó
822948,Monarda malloryi Gilly,Monarda bartlettii Standl.,Monarda bartlettii Standl.,Monarda bartlettii Standl.,Monarda bartlettii Standl.,Monarda malloryi Gilly,Monarda malloryi Gilly
823223,Syzygium buxifolium var. verticillatum C.Chen,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium Hook. & Arn.,Syzygium verticillatum (C.Chen) G.Y.Li & Z.H.Chen,Syzygium verticillatum (C.Chen) G.Y.Li & Z.H.Chen
823460,Tamus canariensis Willd. ex Kunth,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel","Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel"
823463,Dioscorea canariensis Webb & Berthel.,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel","Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel"
823468,Tamus cretica L.,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea cretica (L.) M.Campos, Wilkin & Viruel","Dioscorea cretica (L.) M.Campos, Wilkin & Viruel"
823469,Tamus edulis Lowe,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel","Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel"
823471,Tamus parviflora Kunth,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea communis (L.) Caddick & Wilkin,"Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel","Dioscorea edulis (Lowe) M.Campos, Wilkin & Viruel"
825424,Combretum leucanthum Van Heurck & Müll.Arg.,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium Blume,Combretum albidum G.Don,Combretum albidum G.Don
825748,Eupatorium speciosum Vent.,Liatris elegans var. elegans,Liatris elegans var. elegans,Liatris elegans var. elegans,Liatris elegans (Walter) Michx.,Liatris elegans (Walter) Michx.,Liatris elegans (Walter) Michx.
826717,Hieracium trimontserratii Mateo,Hieracium vestitum Gren. & Godr.,Hieracium vestitum Gren. & Godr.,Hieracium vestitum Gren. & Godr.,Hieracium vestitum Gren. & Godr.,Hieracium vestitum var. vestitum,Hieracium vestitum Gren. & Godr.
828740,Euphrasia × brevipila var. reayensis Pugsley,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia × notata F.Towns.,Euphrasia × notata F.Towns.
829518,Arachnis longicaulis f. flavescens Valmayor & D.Tiu,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis lyonii (Ames) Ormerod,Dimorphorchis lyonii (Ames) Ormerod
829795,Cheirostylis pabongensis Lucksom,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis var. yunnanensis,Cheirostylis yunnanensis Rolfe
829796,Cheirostylis josephi Schltr.,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis var. yunnanensis,Cheirostylis yunnanensis Rolfe
829797,Cheirostylis munnacampensis A.N.Rao,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis Rolfe,Cheirostylis yunnanensis var. yunnanensis,Cheirostylis yunnanensis Rolfe
