,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
1132776,Rostkovia gracilis Phil.,Marsippospermum philippii (Buchenau) Hauman,Marsippospermum philippii (Buchenau) Hauman,,
1134477,Begonia cyclophylla Hook.f.,Begonia fimbristipula Hance,Begonia fimbristipula Hance,Begonia fimbristipula Hance,Begonia fimbristipula subsp. fimbristipula
1135347,Ulmus campestris var. sarniensis Loudon,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus minor subsp. minor
1135659,Conocarpus acuminatus Roxb. ex DC.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula var. pendula
1135660,Conocarpus hirtus Buch.-Ham. ex Wall.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula var. pendula
1135661,Conocarpus lanceolatus B.Heyne ex Wall.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula var. pendula
1135737,Sparrea Hunz. & Dottori,Celtis L.,Celtis L.,Celtis L.,Sparrea Hunz. & Dottori
1135955,Dianthus caryophyllus var. inodorus L.,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus inodorus (L.) Gaertn.
1135987,Aster pyrenaicus Pourr.,Erigeron uniflorus subsp. uniflorus,Erigeron uniflorus subsp. uniflorus,Erigeron uniflorus subsp. uniflorus,Erigeron glabratus subsp. occidentalis (Vierh.) A.Pujadas
1136689,Polygala densifolia var. minor A.St.-Hil. & Moq.,Polygala rostrata Chodat,Polygala rostrata Chodat,Senega rostrata (Chodat) J.F.B.Pastore,Senega exasperata (Chodat) J.F.B.Pastore
1136847,Astragalus subcinereus var. basalticus S.L.Welsh,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus var. basalticus S.L.Welsh
1136848,Astragalus silerianus M.E.Jones,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus var. silerianus (M.E.Jones) S.L.Welsh
1136849,Astragalus silerianus var. cariacus M.E.Jones,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus var. subcinereus
1137313,Ornithogalum preumbellatum Candargy,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137314,Ornithogalum praetextum Steven ex Kunth,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137315,Ornithogalum peyrei Timb.-Lagr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137316,Ornithogalum tardans Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137317,Ornithogalum rusticum Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137318,Ornithogalum cespititium Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137319,Ornithogalum affine Boreau,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137320,Ornithogalum angustifolium Boreau,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. campestre (Savi) Rouy
1137321,Ornithogalum corymbosum Gaterau,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137322,Ornithogalum boraeanum Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137323,Ornithogalum dioscoridis Bubani,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137324,Ornithogalum nanum Ten.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137325,Ornithogalum minus L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137326,Ornithogalum parviflorum Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137327,Scilla campestris Savi,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. campestre (Savi) Rouy
1137328,Ornithogalum horologicum Stokes,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1137329,Ornithogalum fasciculatum Timb.-Lagr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum
1138791,Anogeissus pierrei Gagnep.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula var. pendula
1141409,Bellis velutina Pomel,Bellis pappulosa Boiss. ex DC.,Bellis pappulosa Boiss. ex DC.,Bellis sylvestris subsp. pappulosa (Boiss. ex DC.) H.J.Coste,Bellis rotundifolia (Desf.) Boiss. & Reut.
1142051,Scirpus asper var. polystachyus C.B.Clarke,"Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr","Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr","Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr",Rhodoscirpus asper var. asper
1142053,Scirpus subasper var. diffusus Beetle,"Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr","Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr","Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr",Rhodoscirpus asper var. asper
1143393,Festuca duriuscula var. alpestris Godr.,Festuca airoides Lam.,Festuca airoides Lam.,Festuca airoides Lam.,Festuca niphobioides Boeuf & Hardion
1143701,Elaeocarpus eximius A.C.Sm.,Elaeocarpus trichophyllus A.C.Sm.,Elaeocarpus trichophyllus A.C.Sm.,Elaeocarpus trichophyllus A.C.Sm.,Elaeocarpus trichophyllus var. eximius (A.C.Sm.) Coode
1143702,Elaeocarpus erianthus A.C.Sm.,Elaeocarpus trichophyllus A.C.Sm.,Elaeocarpus trichophyllus A.C.Sm.,Elaeocarpus trichophyllus A.C.Sm.,Elaeocarpus trichophyllus var. erianthus (A.C.Sm.) Coode
1143868,Orobanche raddeana Beck,Orobanche alba subsp. xanthostigma Rätzel & Uhlich,Orobanche alba subsp. xanthostigma Rätzel & Uhlich,Orobanche alba subsp. alba,Orobanche raddeana Beck
1144076,Anoectochilus tonkinensis Gagnep.,Odontochilus brevistylis subsp. brevistylis,Odontochilus brevistylis subsp. brevistylis,Odontochilus brevistylis subsp. brevistylis,Odontochilus tonkinensis (Gagnep.) Ormerod & Aver.
1145115,Indigofera enneaphylla L.,Indigofera tsiangiana Metcalf,Indigofera tsiangiana Metcalf,Indigofera tsiangiana Metcalf,Psoralea pinnata L.
1145733,Iberis intermedia subsp. beugesiaca J.-M.Tison,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis intermedia subsp. beugesiaca J.-M.Tison
1146483,Acacia graveolens G.Lodd.,Acacia verniciflua A.Cunn.,Acacia verniciflua A.Cunn.,Acacia verniciflua A.Cunn.,Acacia leprosa var. graveolens Maslin & D.J.Murphy
1147474,Trichomanes ramitrichum Faden,Trichomanes frappieri Cordem.,Trichomanes frappieri Cordem.,Trichomanes frappieri Cordem.,Trichomanes ramitrichum Faden
1147961,Malva spicata L.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Melochia spicata (L.) Fryxell
1148213,Scirpus glaucus Nees & Meyen ex Kunth,"Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr","Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr","Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr",Rhodoscirpus asper var. asper
1148313,Polygala timoutou var. nana A.W.Benn.,Polygala timoutou Aubl.,Polygala timoutou Aubl.,Senega timoutou (Aubl.) J.F.B.Pastore,Senega hygrophila (Kunth) J.F.B.Pastore
1148751,Acalypha brasiliensis f. obtusa Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. asterotricha (Müll.Arg.) Cardiel & A.A.C.Sousa
1148752,Acalypha brasiliensis var. angustifolia Pax & K.Hoffm.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. psilophylla (Müll.Arg.) Cardiel & A.A.C.Sousa
1148753,Acalypha brasiliensis var. brevipes Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. psilophylla (Müll.Arg.) Cardiel & A.A.C.Sousa
1148754,Acalypha brasiliensis f. cordata Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. asterotricha (Müll.Arg.) Cardiel & A.A.C.Sousa
1148755,Acalypha brasiliensis var. glabrata Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. psilophylla (Müll.Arg.) Cardiel & A.A.C.Sousa
1148756,Acalypha brasiliensis var. longipes Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. psilophylla (Müll.Arg.) Cardiel & A.A.C.Sousa
1148757,Acalypha brasiliensis var. maxima Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. asterotricha (Müll.Arg.) Cardiel & A.A.C.Sousa
1148758,Acalypha brasiliensis var. asterotricha Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. asterotricha (Müll.Arg.) Cardiel & A.A.C.Sousa
1148764,Acalypha dupraeana var. sylvicola Baill.,Acalypha oxyodonta (Müll.Arg.) Müll.Arg.,Acalypha oxyodonta (Müll.Arg.) Müll.Arg.,Acalypha amblyodonta (Müll.Arg.) Müll.Arg.,Acalypha brasiliensis subsp. psilophylla (Müll.Arg.) Cardiel & A.A.C.Sousa
1162088,Rosa sinica var. typica Regel,Rosa laevigata Michx.,Rosa laevigata Michx.,Rosa laevigata Michx.,Rosa chinensis Jacq.
1162918,Aequatorium kingii H.Rob. & Cuatrec.,Nordenstamia kingii (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia kingii (H.Rob. & Cuatrec.) B.Nord.,,
1163777,Clementea palmiformis Cav.,Angiopteris evecta (G.Forst.) Hoffm.,Angiopteris evecta (G.Forst.) Hoffm.,Angiopteris evecta (G.Forst.) Hoffm.,Angiopteris palmiformis (Cav.) C.Chr.
1164489,Stellaria florida Fisch. ex Ser.,Stellaria fischeriana Ser.,Stellaria fischeriana Ser.,Stellaria fischeriana Ser.,Stellaria fischeriana subsp. fischeriana
1164490,Stellaria fischeriana f. nudifolia Zhukova,Stellaria fischeriana Ser.,Stellaria fischeriana Ser.,Stellaria fischeriana Ser.,Stellaria fischeriana subsp. fischeriana
1166380,Festuca albifolia Reverd.,Festuca lenensis Drobow,Festuca lenensis Drobow,Festuca lenensis Drobow,Festuca albifolia Reverd.
1166998,Heteropterys beecheyana var. andina Nied.,Heteropterys brachiata (L.) DC.,Heteropterys brachiata (L.) DC.,Heteropterys brachiata (L.) DC.,
1167879,Rubus pinnatus subsp. afrotropicus Engl.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167880,Rubus pinnatus subvar. concolor Hauman,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167881,Rubus pinnatus var. defensus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167882,Rubus pinnatus var. ledermannii Engl.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167883,Rubus pinnatus f. lobatus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167884,Rubus pinnatus var. mutatus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167885,Rubus pinnatus f. subglandulosus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167886,Rubus pinnatus f. suprapilosus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167887,Rubus pappei Eckl. & Zeyh.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pappei Eckl. & Zeyh.
1167888,Rubus rungwensis Engl.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167889,Rubus subulatus Welw. ex Focke,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167890,Rubus ledermannii Focke,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167891,Rubus ledermannii var. beleensis P.Royen,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167892,Rubus ledermannii var. serrulatus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167893,Rubus kingaensis Engl.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1167894,Rubus madagascarius Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus madagascarius Gust.
1167895,Rubus madagascarius f. umbrosus Gust.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus pinnatus Willd.,Rubus kingaensis Engl.
1168092,Adiantum weatherbyanum Espinosa,Adiantum poiretii var. hirsutum (Hook. & Grev.) R.M.Tryon,Adiantum poiretii var. hirsutum (Hook. & Grev.) R.M.Tryon,Adiantum poiretii var. hirsutum (Hook. & Grev.) R.M.Tryon,Adiantum weatherbyanum Espinosa
1168784,Banisteria sanguinea Rusby,Heteropterys brachiata (L.) DC.,Heteropterys brachiata (L.) DC.,Heteropterys brachiata (L.) DC.,
1169207,Pouzolzia meeboldii W.W.Sm. & Ramaswami,Gonostegia pentandra var. gracilis (Miq.) Pusalkar,Gonostegia pentandra var. gracilis (Miq.) Pusalkar,Gonostegia gracilis (Miq.) Miq.,Gonostegia meeboldii (W.W.Sm. & Ramaswami) Pusalkar & Ingle
1169382,Euphoria leichhardtii var. hebepetala Benth.,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Arytera foveolata F.Muell.
1170964,Plectronia telidosma K.Schum.,"Bullockia setiflora (Hiern) Razafim., Lantz & B.Bremer","Bullockia setiflora (Hiern) Razafim., Lantz & B.Bremer","Bullockia setiflora (Hiern) Razafim., Lantz & B.Bremer",Bullockia setiflora subsp. telidosma (K.Schum.) Gereau
1171299,Canthium microcodon S.Moore,"Bullockia setiflora (Hiern) Razafim., Lantz & B.Bremer","Bullockia setiflora (Hiern) Razafim., Lantz & B.Bremer","Bullockia setiflora (Hiern) Razafim., Lantz & B.Bremer",Bullockia setiflora subsp. setiflora
1171402,Cerastium montioides Naudin,Cerastium humifusum Cambess.,Cerastium humifusum Cambess.,Cerastium humifusum Cambess.,Cerastium montioides Naudin
1171535,Valeriana pygmaea Turcz.,Valeriana alypifolia subsp. alypifolia,Valeriana alypifolia subsp. alypifolia,Valeriana alypifolia subsp. alypifolia,"Borealandea nubigena (Bonpl.) Al-Shehbaz, Salariato, A.Cano & Zuloaga"
1171703,Elaeagia glomiflora Standl.,Bathysa australis (A.St.-Hil.) K.Schum.,Bathysa australis (A.St.-Hil.) K.Schum.,Bathysa australis (A.St.-Hil.) K.Schum.,Bathysa mollis (Rusby) C.M.Taylor & Mald.
1171704,Elaeagia mollis Rusby,Bathysa australis (A.St.-Hil.) K.Schum.,Bathysa australis (A.St.-Hil.) K.Schum.,Bathysa australis (A.St.-Hil.) K.Schum.,Bathysa mollis (Rusby) C.M.Taylor & Mald.
1175038,Erigeron acris var. ruber Hartm.,Erigeron acris subsp. acris,Erigeron acris subsp. acris,Erigeron acris subsp. acris,Erigeron rigidus Fr.
1175234,Solanum tenuilobatum Parish,Solanum umbelliferum var. umbelliferum,Solanum umbelliferum var. umbelliferum,Solanum umbelliferum var. umbelliferum,Solanum umbelliferum var. tenuilobatum (Parish) D.J.Keil
1176205,Hieracium rupicaprinum Arv.-Touv. & Gaut.,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,"Hieracium vellereum subsp. rupicaprinum (Arv.-Touv. & Gaut.) Mateo, Egido & Gómiz"
1176208,Hieracium venascanum Arv.-Touv. & Gaut.,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium venascanum Arv.-Touv. & Gaut.
1176209,Hieracium lapeyrousei var. subsericeum Rouy,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium venascanum subsp. venascanum
1176337,Ifloga fontanesii Cass.,Ifloga spicata subsp. spicata,Ifloga spicata subsp. spicata,Ifloga spicata subsp. spicata,Ifloga spicata (Forssk.) Sch.Bip.
1176576,Wormia kunstleri King,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia grandifolia Wall. ex Hook.f. & Thomson
1177596,Silene angistoma Fenzl ex Boiss.,Silene persica Boiss.,Silene persica Boiss.,Silene persica Boiss.,Silene persica subsp. persica
1177597,Silene dictyoneura Rech.f. & Esfand.,Silene persica Boiss.,Silene persica Boiss.,Silene persica Boiss.,Silene persica subsp. persica
1180662,Marsdenia cuneata L.O.Williams,Ruehssia mayana (Lundell) L.O.Alvarado,Ruehssia mayana (Lundell) L.O.Alvarado,Ruehssia mayana (Lundell) L.O.Alvarado,Ruehssia cuneata (L.O.Williams) Morillo & Mora Méndez
1181178,Laserpitium nestleri subsp. lainzii P.Monts.,Thapsia nestleri subsp. nestleri,Thapsia nestleri subsp. nestleri,Thapsia nestleri subsp. nestleri,Thapsia nestleri subsp. lainzii (P.Monts.) Cires & Fern.Prieto
1181488,Cephalaria alpina var. rupestris Pančić ex Nyman,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis subsp. pastricensis
1182015,Aequatorium limonense B.Nord.,Nordenstamia limonensis (B.Nord.) B.Nord.,Nordenstamia limonensis (B.Nord.) B.Nord.,,
1182016,Senecio stellatopilosus Cuatrec.,Nordenstamia stellatopilosa (Cuatrec.) B.Nord.,Nordenstamia stellatopilosa (Cuatrec.) B.Nord.,,
1182067,Hieracium jabalambrense Pau,Hieracium loscosianum Scheele,Hieracium loscosianum Scheele,Hieracium loscosianum Scheele,Hieracium jabalambrense Pau
1182084,Procris cuneata Blume,Procris crenata C.B.Rob.,Procris crenata C.B.Rob.,Procris crenata C.B.Rob.,Procris pedunculata var. cuneata (Blume) H.Schroet.
1183503,× Schedolium Holub,× Festulolium Asch. & Graebn.,× Festulolium Asch. & Graebn.,× Festulolium Asch. & Graebn.,Lolium L.
1184493,Acalypha dupraeana Baill.,Acalypha accedens Müll.Arg.,Acalypha accedens Müll.Arg.,Acalypha accedens Müll.Arg.,Acalypha amblyodonta (Müll.Arg.) Müll.Arg.
1185180,Timonius villamilii Merr.,Timonius palawanensis Elmer,Timonius palawanensis Elmer,Timonius palawanensis Elmer,Timonius palawanensis f. palawanensis
1185181,Timonius heterophyllus Merr.,Timonius palawanensis Elmer,Timonius palawanensis Elmer,Timonius palawanensis Elmer,Timonius palawanensis f. palawanensis
1185350,Xerotes micrantha var. sororia Benth.,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra oreophila B.J.Conn & A.L.Quirico
1185628,Festuca ovina var. ruprechtii Boiss.,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ruprechtii (Boiss.) V.I.Krecz. & Bobrov
1185664,Festuca ovina var. purpusiana St.-Yves,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick
1185762,Leymus salina subsp. mojavensis Barkworth & R.J.Atkins,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus salina subsp. mojavensis Barkworth & R.J.Atkins
1185764,Elymus ambiguus var. salmonis C.L.Hitchc.,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus salina subsp. salmonis (C.L.Hitchc.) R.J.Atkins
1188711,Salicornia veneta Pignatti & Lausi,Salicornia procumbens subsp. procumbens,Salicornia procumbens subsp. procumbens,Salicornia procumbens subsp. procumbens,"Salicornia procumbens subsp. veneta (Pignatti & Lausi) Sciuto, M.A.Wolf, Sfriso, Brancaleoni, Iberite & Iamonico"
1188967,Botrychium onondagense Underw.,Botrychium lunaria var. lunaria,Botrychium lunaria var. lunaria,Botrychium lunaria (L.) Sw.,Botrychium onondagense Underw.
1189204,Trichomanes millefolium C.Presl,Trichomanes maximum Blume,Trichomanes maximum Blume,Trichomanes maximum Blume,Trichomanes grande Copel.
1189631,Cudrania jinghongensis S.S.Chang,Maclura cochinchinensis (Lour.) Corner,Maclura cochinchinensis (Lour.) Corner,Maclura cochinchinensis (Lour.) Corner,Maclura pubescens (Trécul) Z.K.Zhou & M.G.Gilbert
1189635,Cudrania pubescens Trécul,Maclura cochinchinensis (Lour.) Corner,Maclura cochinchinensis (Lour.) Corner,Maclura cochinchinensis (Lour.) Corner,Maclura pubescens (Trécul) Z.K.Zhou & M.G.Gilbert
1189963,Piper calanyanum var. sardinanum Trel. & Yunck.,Piper calanyanum Trel. & Yunck.,Piper calanyanum Trel. & Yunck.,Piper calanyanum Trel. & Yunck.,Piper morelianum Yunck.
1190094,Spermacoce involucrata Pursh,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
1190096,Spermacoce hirsuta Willd.,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
1190391,Acharagma huasteca Elhart,Acharagma roseanum subsp. galeanense (Haugg) D.R.Hunt,Acharagma roseanum subsp. galeanense (Haugg) D.R.Hunt,Acharagma galeanense (Haugg) Lodé,Acharagma roseanum (Boed.) E.F.Anderson
1194224,Rosa × hibernica var. glabra Baker,Rosa × margerisonii F.Lees,Rosa × margerisonii F.Lees,Rosa × margerisonii F.Lees,
1194682,Papaver radicatum subsp. jugoricum Tolm.,Papaver lapponicum subsp. jugoricum (Tolm.) Gudoschn.,Papaver lapponicum subsp. jugoricum (Tolm.) Gudoschn.,,
1194714,Pimelea lyallii var. sericea Cheeseman,Pimelea aridula subsp. aridula,Pimelea aridula subsp. aridula,Pimelea aridula subsp. aridula,Pimelea aridula Cockayne
1196157,Hymenophyllum pulchrum Copel.,Hymenophyllum serrulatum (C.Presl) C.Chr.,Hymenophyllum serrulatum (C.Presl) C.Chr.,Hymenophyllum serrulatum (C.Presl) C.Chr.,Hymenophyllum pachydermicum Ces.
1196501,Panicum perlongum Nash,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium perlongum (Nash) Freckmann
1196591,Stenodraba O.E.Schulz,Weberbauera Gilg & Muschl.,Weberbauera Gilg & Muschl.,Weberbauera Gilg & Muschl.,Stenodraba O.E.Schulz
1196639,Dioclea rostrata var. nitida Benth.,Macropsychanthus bicolor (Hoffmanns. ex Benth.) L.P.Queiroz & Snak,Macropsychanthus bicolor (Hoffmanns. ex Benth.) L.P.Queiroz & Snak,Macropsychanthus bicolor (Hoffmanns. ex Benth.) L.P.Queiroz & Snak,Macropsychanthus nitidus (Benth.) Fonseca-Cortés & L.P.Queiroz
1197023,Richardia scabra var. chacoensis E.L.Cabral & Bacigalupo,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. chacoensis E.L.Cabral & Bacigalupo
1197024,Richardsonia cubensis A.Rich.,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
1197461,Plethyrsis glauca Raf.,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
1198264,Cephalaria procera Pančić ex Nyman,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis subsp. pastricensis
1198752,Richardia pilosa Ruiz & Pav.,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
