,taxon_name_w_authors,v11_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author
538434,Zornia Moench,Lallemantia Fisch. & C.A.Mey.,Lallemantia Fisch. & C.A.Mey.,Dracocephalum L.,,Dracocephalum canescens L.,Dracocephalum canescens L.
539141,Leidesia capensis (L.f.) Müll.Arg.,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Didymodoxa capensis (L.f.) Friis & Wilmot-Dear,Didymodoxa capensis (L.f.) Friis & Wilmot-Dear
539147,Mercurialis capensis (L.f.) Spreng. ex Sond.,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Didymodoxa capensis (L.f.) Friis & Wilmot-Dear,Didymodoxa capensis (L.f.) Friis & Wilmot-Dear
539928,Andrachne cavaleriei H.Lév.,Leptopus chinensis (Bunge) Pojark.,Leptopus chinensis (Bunge) Pojark.,Leptopus chinensis (Bunge) Pojark.,Leptopus chinensis (Bunge) Pojark.,Lysimachia capillipes var. cavaleriei (H.Lév.) Hand.-Mazz.,Lysimachia capillipes Hemsl.
542721,Dipladenia illustris f. glabra (Müll.Arg.) Hoehne,Mandevilla illustris (Vell.) Woodson,Mandevilla illustris (Vell.) Woodson,Mandevilla illustris (Vell.) Woodson,Mandevilla illustris (Vell.) Woodson,Mandevilla alexicaca (Mart. ex Stadelm.) J.F.Morales & A.Fuentes,Mandevilla alexicaca (Mart. ex Stadelm.) J.F.Morales & A.Fuentes
542735,Mandevilla illustris var. glabra (Müll.Arg.) Woodson,Mandevilla illustris (Vell.) Woodson,Mandevilla illustris (Vell.) Woodson,Mandevilla illustris (Vell.) Woodson,Mandevilla illustris (Vell.) Woodson,Mandevilla alexicaca (Mart. ex Stadelm.) J.F.Morales & A.Fuentes,Mandevilla alexicaca (Mart. ex Stadelm.) J.F.Morales & A.Fuentes
545393,Mentha × niliaca var. webberi J.Fraser,Mentha × villosa Huds.,Mentha × villosa Huds.,Mentha × villosa Huds.,Mentha × villosa Huds.,Mentha × rotundifolia (L.) Huds.,Mentha × rotundifolia (L.) Huds.
545535,Mentha perilloides L.,Mesosphaerum pectinatum (L.) Kuntze,Mesosphaerum pectinatum (L.) Kuntze,Mesosphaerum pectinatum (L.) Kuntze,Mesosphaerum pectinatum (L.) Kuntze,Perilla frutescens (L.) Britton,Perilla frutescens (L.) Britton
546583,Morinda pubescens var. aspera (Wight & Arn.) M.Gangop.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda coreia Buch.-Ham.,Morinda coreia Buch.-Ham.
546589,Morinda aspera Wight & Arn.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda coreia Buch.-Ham.,Morinda coreia Buch.-Ham.
546593,Morinda tinctoria var. aspera (Wight & Arn.) Hook.f.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda citrifolia L.,Morinda coreia Buch.-Ham.,Morinda coreia Buch.-Ham.
553093,Phalaenopsis borneensis Garay,Phalaenopsis cornu-cervi (Breda) Blume & Rchb.f.,Phalaenopsis cornu-cervi (Breda) Blume & Rchb.f.,Phalaenopsis cornu-cervi (Breda) Blume & Rchb.f.,Phalaenopsis cornu-cervi (Breda) Blume & Rchb.f.,Phalaenopsis pantherina Rchb.f.,Phalaenopsis pantherina Rchb.f.
553195,Doritis braceana Hook.f.,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis braceana (Hook.f.) Christenson,Phalaenopsis braceana (Hook.f.) Christenson
553196,Biermannia navicularis Tang & F.T.Wang ex Gruss & Rollke,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis braceana (Hook.f.) Christenson,Phalaenopsis braceana (Hook.f.) Christenson
553197,Phalaenopsis braceana (Hook.f.) Christenson,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis braceana (Hook.f.) Christenson,Phalaenopsis braceana (Hook.f.) Christenson
553198,Kingidium braceanum (Hook.f.) Seidenf.,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis taenialis (Lindl.) Christenson & Pradhan,Phalaenopsis braceana (Hook.f.) Christenson,Phalaenopsis braceana (Hook.f.) Christenson
553312,Philodendron holtonianum Schott,Philodendron tripartitum (Jacq.) Schott,Philodendron tripartitum (Jacq.) Schott,Philodendron tripartitum (Jacq.) Schott,Philodendron tripartitum (Jacq.) Schott,Philodendron holtonianum Schott,Philodendron holtonianum Schott
554649,Eria dolichocarpa Schltr.,Pinalia fitzalanii (F.Muell.) Kuntze,Pinalia fitzalanii (F.Muell.) Kuntze,Pinalia fitzalanii (F.Muell.) Kuntze,Pinalia fitzalanii (F.Muell.) Kuntze,"Pinalia moluccana (Schltr. & J.J.Sm.) Schuit., Y.P.Ng & H.A.Pedersen","Pinalia moluccana (Schltr. & J.J.Sm.) Schuit., Y.P.Ng & H.A.Pedersen"
556198,Pogostemon patchouly var. suavis (Ten.) Hook.f.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon heyneanus Benth.,Pogostemon heyneanus Benth.
556210,Pogostemon suavis Ten.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon heyneanus Benth.,Pogostemon heyneanus Benth.
557687,Prunella vulgaris subsp. surrecta (Dumort.) Berher,Prunella vulgaris subsp. vulgaris,Prunella vulgaris subsp. vulgaris,Prunella vulgaris subsp. vulgaris,Prunella vulgaris L.,Prunella × surrecta Dumort.,Prunella × surrecta Dumort.
557952,Psidium cupreum var. glabratum Kiaersk.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium cupreum O.Berg,Psidium cupreum O.Berg
557956,Psidium araca var. sampaionis Herter,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium cupreum O.Berg,Psidium cupreum O.Berg
557959,Guajava cuprea (O.Berg) Kuntze,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium cupreum O.Berg,Psidium cupreum O.Berg
557965,Psidium cupreum O.Berg,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium rufum Mart. ex DC.,Psidium cupreum O.Berg,Psidium cupreum O.Berg
558021,Psychotria hallei Aké Assi & Bouton,Psychotria adafoana K.Schum.,Psychotria adafoana K.Schum.,Psychotria adafoana K.Schum.,Psychotria adafoana K.Schum.,Psychotria ivorensis De Wild.,Psychotria ivorensis De Wild.
558022,Psychotria ivorensis De Wild.,Psychotria adafoana K.Schum.,Psychotria adafoana K.Schum.,Psychotria adafoana K.Schum.,Psychotria adafoana K.Schum.,Psychotria ivorensis De Wild.,Psychotria ivorensis De Wild.
558192,Mapouria ficigemma (DC.) Lemée,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria ficigemma DC.,Psychotria ficigemma DC.
558195,Uragoga ficigemma (DC.) Kuntze,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria ficigemma DC.,Psychotria ficigemma DC.
558208,Psychotria ficigemma DC.,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,Psychotria ficigemma DC.,Psychotria ficigemma DC.
558513,Psychotria nitidula Cham. & Schltdl.,Psychotria leiocarpa Cham. & Schltdl.,Psychotria leiocarpa Cham. & Schltdl.,Psychotria leiocarpa Cham. & Schltdl.,Psychotria leiocarpa Cham. & Schltdl.,Psychotria nitidula Cham. & Schltdl.,Psychotria nitidula Cham. & Schltdl.
559458,Quercus afares f. spinosa Villar,Quercus afares Pomel,Quercus afares Pomel,Quercus afares Pomel,Quercus afares Pomel,Quercus × numidica Trab.,Quercus × numidica Trab.
559570,Quercus graciliformis C.H.Mull.,Quercus canbyi Trel.,Quercus canbyi Trel.,Quercus canbyi Trel.,Quercus canbyi Trel.,Quercus graciliformis C.H.Mull.,Quercus graciliformis C.H.Mull.
560470,Quercus × tlemcenensis (A.DC.) Villar,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis Trab.
560471,Quercus mirbeckii f. tlemcenensis (A.DC.) Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis Trab.
560472,Quercus × pacensis F.M.Vázquez,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × hispanica Lam.,Quercus × hispanica Lam.
560474,Quercus × pseudosuber var. castaneifolia Wenz.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × hispanica Lam.,Quercus × hispanica Lam.
560475,Quercus × pseudosuber var. gibraltarica A.DC.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × hispanica Lam.,Quercus × hispanica Lam.
560476,Quercus × pseudosuber var. tlemcenensis A.DC.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis Trab.
560478,Quercus faginea var. tlemcenensis (A.DC.) Maire,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis Trab.
560479,Quercus faginea subsp. tlemcenensis (A.DC.) Maire & Weiller ex Greuter & Burdet,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis Trab.
560480,Quercus × aegilopifolia Boiss. ex Endl.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × hispanica Lam.,Quercus × hispanica Lam.
560481,Quercus broteroi subsp. tlemcenensis (A.DC.) F.M.Vázquez & Coombes,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis Trab.
561901,Sarcanthus ornithorrhynchus Rchb.f.,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Cleisostoma discolor Lindl.,Cleisostoma discolor Lindl.
561910,Cleisostoma ornithorrhynchum (Rchb.f.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Cleisostoma discolor Lindl.,Cleisostoma discolor Lindl.
564949,Sideritis hirsuta var. vallisoletana Sennen & Pau,Sideritis hirsuta L.,Sideritis hirsuta L.,Sideritis hirsuta L.,Sideritis hirsuta L.,"Sideritis × vallisoletana (Sennen & Pau) R.Roselló, P.P.Ferrer, Fabado, Gómez Nav., E.Laguna & Peris","Sideritis × vallisoletana (Sennen & Pau) R.Roselló, P.P.Ferrer, Fabado, Gómez Nav., E.Laguna & Peris"
565532,Sobralia lindenii W.Watson,Sobralia rosea Poepp. & Endl.,Sobralia rosea Poepp. & Endl.,Sobralia rosea Poepp. & Endl.,Sobralia rosea Poepp. & Endl.,Sobralia pulcherrima Garay,Sobralia pulcherrima Garay
565735,Borreria rubrostipulata DC.,Spermacoce capitata Ruiz & Pav.,Spermacoce capitata Ruiz & Pav.,Spermacoce capitata Ruiz & Pav.,Spermacoce capitata Ruiz & Pav.,Spermacoce quadrifaria (E.L.Cabral) Govaerts,Spermacoce quadrifaria (E.L.Cabral) Govaerts
565763,Borreria parviflora var. scabra Griseb.,Spermacoce eryngioides (Cham. & Schltdl.) Kuntze,Spermacoce eryngioides (Cham. & Schltdl.) Kuntze,Spermacoce eryngioides (Cham. & Schltdl.) Kuntze,Spermacoce eryngioides (Cham. & Schltdl.) Kuntze,Spermacoce affinis (DC.) R.M.Salas,Spermacoce affinis (DC.) R.M.Salas
566117,Spiranthes nivea T.P.Lin & W.M.Lin,Spiranthes suishaensis (Hayata) Schltr.,Spiranthes suishaensis (Hayata) Schltr.,Spiranthes sinensis (Pers.) Ames,Spiranthes sinensis (Pers.) Ames,Spiranthes nivea T.P.Lin & W.M.Lin,Spiranthes nivea T.P.Lin & W.M.Lin
568838,Stylocoryna webera var. montana Thwaites,Tarenna asiatica (L.) Kuntze ex K.Schum.,Tarenna asiatica (L.) Kuntze ex K.Schum.,Tarenna asiatica (L.) Kuntze ex K.Schum.,Tarenna asiatica (L.) Kuntze ex K.Schum.,Tarenna flava Alston,Tarenna flava Alston
568854,Tarenna asiatica var. montana (Thwaites) D.C.S.Raju,Tarenna asiatica (L.) Kuntze ex K.Schum.,Tarenna asiatica (L.) Kuntze ex K.Schum.,Tarenna asiatica (L.) Kuntze ex K.Schum.,Tarenna asiatica (L.) Kuntze ex K.Schum.,Tarenna flava Alston,Tarenna flava Alston
569685,Dendrocolla alba Ridl.,Thrixspermum trichoglottis (Hook.f.) Kuntze,Thrixspermum trichoglottis (Hook.f.) Kuntze,Thrixspermum trichoglottis (Hook.f.) Kuntze,Thrixspermum trichoglottis (Hook.f.) Kuntze,Thrixspermum pulchellum (Thwaites) Schltr.,Thrixspermum pulchellum (Thwaites) Schltr.
570237,Thymus zelenetzkyi Klokov & Des.-Shost.,Thymus roegneri K.Koch,Thymus roegneri K.Koch,Thymus roegneri K.Koch,Thymus roegneri K.Koch,Thymus callieri Borbás ex Velen.,Thymus callieri Borbás ex Velen.
571023,Isanthus brachiatus var. linearis Fassett,Trichostema brachiatum L.,Trichostema brachiatum L.,Trichostema dichotomum L.,Trichostema dichotomum L.,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley
571024,Isanthus coeruleus Michx.,Trichostema brachiatum L.,Trichostema brachiatum L.,Trichostema dichotomum L.,Trichostema dichotomum L.,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley
571025,Isanthus multiflorus Raf.,Trichostema brachiatum L.,Trichostema brachiatum L.,Trichostema dichotomum L.,Trichostema dichotomum L.,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley
571026,Isanthus pubescens Raf.,Trichostema brachiatum L.,Trichostema brachiatum L.,Trichostema dichotomum L.,Trichostema dichotomum L.,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley
571027,Isanthus pumilus Raf.,Trichostema brachiatum L.,Trichostema brachiatum L.,Trichostema dichotomum L.,Trichostema dichotomum L.,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley,Trichostema coeruleum (Michx.) K.S.McClell. & Weakley
571613,Urophyllum longifolium var. annamense Pierre ex Pit.,Urophyllum longifolium (Wight) Hook.f.,Urophyllum longifolium (Wight) Hook.f.,Urophyllum longifolium (Wight) Hook.f.,Urophyllum longifolium (Wight) Hook.f.,"Urophyllum annamense (Pierre ex Pit.) Yooprasert, Culham & Utteridge","Urophyllum annamense (Pierre ex Pit.) Yooprasert, Culham & Utteridge"
572451,Vitex rufescens Gürke,Vitex ferruginea Schumach. & Thonn.,Vitex ferruginea Schumach. & Thonn.,Vitex ferruginea Schumach. & Thonn.,Vitex ferruginea Schumach. & Thonn.,Vitex congolensis var. congolensis,Vitex congolensis De Wild. & T.Durand
572701,Huxleya linifolia Ewart & B.Rees,Volkameria aculeata L.,Volkameria aculeata L.,Volkameria aculeata L.,Volkameria aculeata L.,Volkameria linifolia (Ewart & B.Rees) Mabb. & Y.W.Yuan,Volkameria linifolia (Ewart & B.Rees) Mabb. & Y.W.Yuan
572795,Elaeagia subspicata Standl.,Warszewiczia longistaminea K.Schum.,Warszewiczia longistaminea K.Schum.,Warszewiczia longistaminea K.Schum.,Warszewiczia longistaminea K.Schum.,Bathysa subspicata (Standl.) C.M.Taylor,Bathysa subspicata (Standl.) C.M.Taylor
573255,Monochilus zollingeri Rchb.f.,Zeuxine gracilis (Breda) Blume,Zeuxine gracilis (Breda) Blume,Zeuxine gracilis (Breda) Blume,Zeuxine gracilis (Breda) Blume,Zeuxine zollingeri (Rchb.f.) Ormerod & Juswara,Zeuxine zollingeri (Rchb.f.) Ormerod & Juswara
573370,Zygopetalum velutinum Hoffmanns.,Zygopetalum maculatum (Kunth) Garay,Zygopetalum maculatum (Kunth) Garay,Zygopetalum maculatum (Kunth) Garay,Zygopetalum maculatum (Kunth) Garay,Zygopetalum crinitum subsp. crinitum,Zygopetalum crinitum G.Lodd.
573433,Hypocalymma angustifolium f. verrucosum Schauer,Hypocalymma angustifolium subsp. angustifolium,Hypocalymma angustifolium subsp. angustifolium,Hypocalymma angustifolium subsp. angustifolium,Hypocalymma angustifolium (Endl.) S.Schauer,Hypocalymma suave Lindl.,Hypocalymma suave Lindl.
574427,Afrothismia gabonensis Dauby & Stévart,Afrothismia saingei T.Franke,Afrothismia saingei T.Franke,Afrothismia saingei T.Franke,Afrothismia saingei T.Franke,Afrothismia gabonensis Dauby & Stévart,Afrothismia gabonensis Dauby & Stévart
574799,Juncus dioicus Steud.,Anarthria gracilis R.Br.,Anarthria gracilis R.Br.,Anarthria gracilis R.Br.,Anarthria gracilis R.Br.,Anarthria dioica (Steud.) Fomichev,Anarthria dioica (Steud.) Fomichev
576306,Carex berteroana Desv.,Carex aphylla Kunth,Carex aphylla Kunth,Carex aphylla Kunth,Carex aphylla Kunth,Carex pungens Boeckeler,Carex pungens Boeckeler
578218,Carex samoensis Boeckeler,Carex maculata Boott,Carex maculata Boott,Carex maculata Boott,Carex maculata Boott,Carex samoensis Boeckeler,Carex samoensis Boeckeler
578776,Carex chlorolepis Steud.,Carex phalaroides Kunth,Carex phalaroides Kunth,Carex phalaroides Kunth,Carex phalaroides Kunth,Carex chlorolepis Steud.,Carex chlorolepis Steud.
579587,Carex reicheana Boeckeler,Carex trichodes Steud.,Carex trichodes Steud.,Carex trichodes Steud.,Carex trichodes Steud.,Carex reicheana Boeckeler,Carex reicheana Boeckeler
580024,Cheirostylis humblotii Rchb.f.,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis gymnochiloides (Ridl.) Rchb.f.,Cheirostylis gymnochiloides (Ridl.) Rchb.f.
580034,Cheirostylis micrantha Schltr.,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis gymnochiloides (Ridl.) Rchb.f.,Cheirostylis gymnochiloides (Ridl.) Rchb.f.
580039,Zeuxine sambiranoensis Schltr.,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis gymnochiloides (Ridl.) Rchb.f.,Cheirostylis gymnochiloides (Ridl.) Rchb.f.
580041,Monochilus gymnochiloides Ridl.,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis gymnochiloides (Ridl.) Rchb.f.,Cheirostylis gymnochiloides (Ridl.) Rchb.f.
580990,Mariscus viridis Hochst. ex Schweinf.,Cyperus cruentus Rottb.,Cyperus cruentus Rottb.,Cyperus cruentus Rottb.,Cyperus cruentus Rottb.,Cyperus dubius var. dubius,Cyperus dubius Rottb.
581919,Cyperus fraternus Kunth,Cyperus reflexus Vahl,Cyperus reflexus Vahl,Cyperus reflexus Vahl,Cyperus reflexus Vahl,Cyperus fraternus Kunth,Cyperus fraternus Kunth
581925,Cyperus reflexus var. fraternus (Kunth) Kuntze,Cyperus reflexus Vahl,Cyperus reflexus Vahl,Cyperus reflexus Vahl,Cyperus reflexus Vahl,Cyperus fraternus Kunth,Cyperus fraternus Kunth
582857,Dyckia tomentosa Mez,Dyckia maritima Baker,Dyckia maritima Baker,Dyckia maritima Baker,Dyckia maritima Baker,Dyckia tomentosa Mez,Dyckia tomentosa Mez
589985,Paepalanthus vaginatus Körn.,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Paepalanthus vaginatus Körn.,Paepalanthus vaginatus Körn.
590699,Tribonanthes variabilis Lindl.,Tribonanthes australis Endl.,Tribonanthes australis Endl.,Tribonanthes australis Endl.,Tribonanthes australis Endl.,Tribonanthes variabilis Lindl.,Tribonanthes variabilis Lindl.
590783,Discopodium drummondii Steud.,Tricostularia compressa Nees ex Lehm.,Tricostularia compressa Nees ex Lehm.,Tricostularia compressa Nees ex Lehm.,Tricostularia compressa Nees ex Lehm.,Tricostularia drummondii (Steud.) R.L.Barrett & K.L.Wilson,Tricostularia drummondii (Steud.) R.L.Barrett & K.L.Wilson
591117,Xyris caroliniana var. brevifolia (Michx.) Alph.Wood,Xyris caroliniana Walter,Xyris caroliniana Walter,Xyris caroliniana Walter,Xyris caroliniana Walter,Xyris brevifolia Michx.,Xyris brevifolia Michx.
591581,Asparagus pauli-guilelmi var. katangensis De Wild. & T.Durand,Asparagus flagellaris (Kunth) Baker,Asparagus flagellaris (Kunth) Baker,Asparagus flagellaris (Kunth) Baker,Asparagus flagellaris (Kunth) Baker,Asparagus africanus Lam.,Asparagus africanus Lam.
593334,Xerotes micrantha var. sororia Benth.,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha (Endl.) Ewart,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra oreophila B.J.Conn & A.L.Quirico
593680,Narcissus pseudonarcissus subsp. remopolensis (Panizzi) Rouy,Narcissus pseudonarcissus L.,Narcissus pseudonarcissus L.,Narcissus pseudonarcissus L.,Narcissus pseudonarcissus L.,Narcissus × corcyrensis (Herb.) Nyman,Narcissus × corcyrensis (Herb.) Nyman
599766,Colchicum multiflorum subsp. paranquei Fridl. & M.Pignal,Colchicum longifolium Castagne,Colchicum longifolium Castagne,Colchicum longifolium Castagne,Colchicum longifolium Castagne,Colchicum paranquei (Fridl. & M.Pignal) Fridl. & J.-M.Tison,Colchicum paranquei (Fridl. & M.Pignal) Fridl. & J.-M.Tison
602439,Vallisneria neotropicalis Vict.,Vallisneria americana Michx.,Vallisneria americana Michx.,Vallisneria americana Michx.,Vallisneria americana Michx.,Vallisneria neotropicalis Vict.,Vallisneria neotropicalis Vict.
602441,Vallisneria gracilis F.M.Bailey,Vallisneria nana R.Br.,Vallisneria nana R.Br.,Vallisneria nana R.Br.,Vallisneria nana R.Br.,Vallisneria gracilis F.M.Bailey,Vallisneria gracilis F.M.Bailey
604441,Planchonia andamanica King,Planchonia valida (Blume) Blume,Planchonia valida (Blume) Blume,Planchonia valida (Blume) Blume,Planchonia valida (Blume) Blume,Planchonia andamanica King,Planchonia andamanica King
605337,Juncus minutulus V.I.Krecz. & Gontsch.,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus (Albert & Jahand.) Prain,Juncus bufonius L.,Juncus bufonius L.
606311,"Stereospermum colais var. shendurunii Sasidh., Sujanapal & Binoy",Stereospermum colais (Buch.-Ham. ex Dillwyn) Mabb.,Stereospermum colais (Buch.-Ham. ex Dillwyn) Mabb.,Stereospermum colais (Buch.-Ham. ex Dillwyn) Mabb.,Stereospermum colais (Buch.-Ham. ex Dillwyn) Mabb.,Stereospermum chelonoides (L.f.) DC.,Stereospermum chelonoides (L.f.) DC.
606930,Setilobus neves-armondii Bureau & K.Schum.,Cuspidaria simplicifolia DC.,Cuspidaria simplicifolia DC.,Cuspidaria simplicifolia DC.,Cuspidaria simplicifolia DC.,Fridericia bracteata (Baill. ex Bureau & K.Schum.) J.N.C.Franc. & L.G.Lohmann,Fridericia bracteata (Baill. ex Bureau & K.Schum.) J.N.C.Franc. & L.G.Lohmann
607355,Iris babadagica Rzazade & Golneva,Iris aphylla L.,Iris aphylla L.,Iris aphylla L.,Iris aphylla L.,Iris furcata M.Bieb.,Iris furcata M.Bieb.
609198,Crocus roopiae Woronow,Crocus tauri Maw,Crocus tauri Maw,Crocus tauri Maw,Crocus tauri Maw,Crocus roopiae Woronow,Crocus roopiae Woronow
609207,Crocus tomoricus Markgr.,Crocus veluchensis Herb.,Crocus veluchensis Herb.,Crocus veluchensis Herb.,Crocus veluchensis Herb.,Crocus tomoricus Markgr.,Crocus tomoricus Markgr.
609906,Iris caucasica var. kharput Foster,Iris caucasica subsp. caucasica,Iris caucasica subsp. caucasica,Iris caucasica subsp. caucasica,Iris caucasica M.Bieb.,Iris peshmeniana Güner & T.Hall,Iris peshmeniana Güner & T.Hall
610125,Ephedra glauca Regel,Ephedra intermedia Schrenk & C.A.Mey.,Ephedra intermedia Schrenk & C.A.Mey.,Ephedra intermedia Schrenk & C.A.Mey.,Ephedra intermedia Schrenk & C.A.Mey.,Ephedra glauca Regel,Ephedra glauca Regel
611014,"Ophrys holosericea subsp. toroslaria Kreutz, Gügel & Zaiss",Ophrys holosericea subsp. holosericea,Ophrys holosericea subsp. holosericea,Ophrys holosericea subsp. holosericea,Ophrys holosericea (Burm.f.) Greuter,Ophrys bornmuelleri subsp. bornmuelleri,Ophrys bornmuelleri M.Schulze
611015,Ophrys holosericea subsp. halia (Paulus) Kreutz,Ophrys holosericea subsp. holosericea,Ophrys holosericea subsp. holosericea,Ophrys holosericea subsp. holosericea,Ophrys holosericea (Burm.f.) Greuter,Ophrys bornmuelleri subsp. bornmuelleri,Ophrys bornmuelleri M.Schulze
