,taxon_name_w_authors,v10_accepted_name_w_author,v11_taxon_name_w_authors,v11_chained_accepted_name_w_author,v11_chained_accepted_species_w_author,v11_direct_accepted_name_w_author,v11_direct_accepted_species_w_author
334071,Elephantorrhiza woodii var. pubescens E.Phillips,Elephantorrhiza woodii E.Phillips,Elephantorrhiza woodii E.Phillips,Entada woodii (E.Phillips) S.A.O’Donnell & G.P.Lewis,Entada woodii (E.Phillips) S.A.O’Donnell & G.P.Lewis,Entada woodii var. pubescens (E.Phillips) S.A.O’Donnell & G.P.Lewis,Entada woodii (E.Phillips) S.A.O’Donnell & G.P.Lewis
334836,Epilobium elegans Petrie,Epilobium alsinoides subsp. tenuipes (Hook.f.) P.H.Raven & Engelhorn,Epilobium alsinoides subsp. tenuipes (Hook.f.) P.H.Raven & Engelhorn,Epilobium alsinoides subsp. tenuipes (Hook.f.) P.H.Raven & Engelhorn,Epilobium alsinoides A.Cunn.,Epilobium elegans Petrie,Epilobium elegans Petrie
334982,Epilobium rubromarginatum Cockayne,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium rubromarginatum Cockayne,Epilobium rubromarginatum Cockayne
334983,Epilobium vernicosum Cheeseman,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium vernicosum Cheeseman,Epilobium vernicosum Cheeseman
335918,Erica curvifolia var. zeyheri (A.Spreng.) Bolus,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia var. zeyheri (A.Spreng.) Bolus,Erica curvifolia Salisb.
335919,Erica comptoniana Andrews,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia var. curvifolia,Erica curvifolia Salisb.
335920,Erica angusticollis Bartl.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia var. curvifolia,Erica curvifolia Salisb.
335921,Erica terminalis Klotzsch,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia var. curvifolia,Erica curvifolia Salisb.
335922,Erica zeyheri A.Spreng.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia var. zeyheri (A.Spreng.) Bolus,Erica curvifolia Salisb.
335923,Ericoides zeyheri (A.Spreng.) Kuntze,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia var. zeyheri (A.Spreng.) Bolus,Erica curvifolia Salisb.
335924,Callista comptoniana G.Don,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia Salisb.,Erica curvifolia var. curvifolia,Erica curvifolia Salisb.
337480,Erodium triangulare var. pulverulentum (Cav.) Jahand. & Maire,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium pulverulentum (Cav.) Willd.,Erodium pulverulentum (Cav.) Willd.
337481,Erodium triangulare subsp. pulverulentum (Cav.) Ozenda,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium pulverulentum (Cav.) Willd.,Erodium pulverulentum (Cav.) Willd.
337500,Erodium malacoides f. subtrilobum (Jord.) Paol.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium alnifolium Guss.,Erodium alnifolium Guss.
337540,"Erodium staphylinum subsp. jacquinianum (Fisch., C.A.Mey. & Avé-Lall.) Nyman",Erodium salzmannii Delile,Erodium salzmannii Delile,Erodium salzmannii Delile,Erodium salzmannii Delile,Erodium salzmannii subsp. salzmannii,Erodium salzmannii Delile
338125,Erysimum australe var. simplex Willk.,Erysimum myriophyllum Lange,Erysimum myriophyllum Lange,Erysimum myriophyllum Lange,Erysimum myriophyllum Lange,Erysimum myriophyllum subsp. myriophyllum,Erysimum myriophyllum Lange
338987,Esterhazya montana (Mart.) Benth.,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,Esterhazya splendida J.C.Mikan,Esterhazya splendida J.C.Mikan
339528,Euphrasia tatarica var. brevipila (Burnat & Gremli) Rouy,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia × vernalis List,Euphrasia × vernalis List
339529,Euphrasia nemorosa subsp. tatarica (Fisch. ex Spreng.) Malag. & Barrau,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia tatarica Fisch. ex Spreng.,Euphrasia tatarica Fisch. ex Spreng.
339554,Euphrasia nemorosa subsp. occidentalis (Wettst.) P.Fourn.,Euphrasia tetraquetra (Bréb.) Arrond.,Euphrasia tetraquetra (Bréb.) Arrond.,Euphrasia tetraquetra (Bréb.) Arrond.,Euphrasia tetraquetra (Bréb.) Arrond.,Euphrasia × occidentalis Wettst.,Euphrasia × occidentalis Wettst.
339898,Exacum courtallense var. boneccordense M.Mohanan,Exacum courtallense Arn.,Exacum courtallense Arn.,Exacum courtallense Arn.,Exacum courtallense Arn.,"Exacum laxiflorum (Gamble) Geethakum., Deepu, Kissling & Pandur.","Exacum laxiflorum (Gamble) Geethakum., Deepu, Kissling & Pandur."
339899,Exacum courtallense var. laxiflorum Gamble,Exacum courtallense Arn.,Exacum courtallense Arn.,Exacum courtallense Arn.,Exacum courtallense Arn.,"Exacum laxiflorum (Gamble) Geethakum., Deepu, Kissling & Pandur.","Exacum laxiflorum (Gamble) Geethakum., Deepu, Kissling & Pandur."
341829,Urostigma platypodum f. minor Miq.,Ficus platypoda (Miq.) A.Cunn. ex Miq.,Ficus platypoda (Miq.) A.Cunn. ex Miq.,Ficus platypoda (Miq.) A.Cunn. ex Miq.,Ficus platypoda (Miq.) A.Cunn. ex Miq.,Ficus brachypoda (Miq.) Miq.,Ficus brachypoda (Miq.) Miq.
342294,Lenbrassia G.W.Gillett,Fieldia A.Cunn.,Fieldia A.Cunn.,Fieldia A.Cunn.,,Lenbrassia G.W.Gillett,
342381,Fissistigma bracteolatum Chatterjee,Fissistigma retusum (H.Lév.) Rehder,Fissistigma retusum (H.Lév.) Rehder,Fissistigma retusum (H.Lév.) Rehder,Fissistigma retusum (H.Lév.) Rehder,Fissistigma oblongum (Craib) Merr.,Fissistigma oblongum (Craib) Merr.
343583,Rhinostigma parvifolium Miq.,Garcinia dioica Blume,Garcinia dioica Blume,Garcinia dioica Blume,Garcinia dioica Blume,Garcinia parvifolia (Miq.) Miq.,Garcinia parvifolia (Miq.) Miq.
343605,Rheedia spruceana Engl.,Garcinia gardneriana (Planch. & Triana) Zappi,Garcinia gardneriana (Planch. & Triana) Zappi,Garcinia gardneriana (Planch. & Triana) Zappi,Garcinia gardneriana (Planch. & Triana) Zappi,Garcinia spruceana (Engl.) Mouzinho,Garcinia spruceana (Engl.) Mouzinho
343765,Besleria columbiana var. arguta C.V.Morton,Gasteranthus colombianus (C.V.Morton) Wiehler,Gasteranthus colombianus (C.V.Morton) Wiehler,Gasteranthus colombianus (C.V.Morton) Wiehler,Gasteranthus colombianus (C.V.Morton) Wiehler,Gasteranthus calcaratus subsp. calcaratus,Gasteranthus calcaratus (Kunth) Wiehler
344756,Genista triacanthos subsp. scorpioides (Spach) Nyman,Genista triacanthos Brot.,Genista triacanthos Brot.,Genista triacanthos Brot.,Genista triacanthos Brot.,Genista triacanthos subsp. triacanthos,Genista triacanthos Brot.
344757,Genista triacanthos var. scorpioides (Spach) Cout.,Genista triacanthos Brot.,Genista triacanthos Brot.,Genista triacanthos Brot.,Genista triacanthos Brot.,Genista triacanthos subsp. triacanthos,Genista triacanthos Brot.
345508,Gentiana amarella var. lingulata (C.Agardh) Hartm.,Gentianella amarella (L.) Börner,Gentianella amarella (L.) Börner,Gentianella amarella (L.) Börner,Gentianella amarella (L.) Börner,Gentianella amarella subsp. amarella,Gentianella amarella (L.) Börner
345511,Gentiana amarella var. axillaris (Rchb.) Hartm.,Gentianella amarella (L.) Börner,Gentianella amarella (L.) Börner,Gentianella amarella (L.) Börner,Gentianella amarella (L.) Börner,Gentianella amarella subsp. amarella,Gentianella amarella (L.) Börner
346207,Geranium × monacense var. anglicum P.F.Yeo,Geranium phaeum L.,Geranium phaeum L.,Geranium phaeum L.,Geranium phaeum L.,Geranium × monacense Harz,Geranium × monacense Harz
346224,Geranium pratense var. schmidii Y.J.Nasir,Geranium pratense L.,Geranium pratense L.,Geranium pratense L.,Geranium pratense L.,Geranium schmidii (Y.J.Nasir) Aedo,Geranium schmidii (Y.J.Nasir) Aedo
346331,Robertium modestum Fourr.,Geranium robertianum L.,Geranium robertianum L.,Geranium robertianum L.,Geranium robertianum L.,Geranium purpureum Vill.,Geranium purpureum Vill.
346357,Geranium modestum Jord.,Geranium robertianum L.,Geranium robertianum L.,Geranium robertianum L.,Geranium robertianum L.,Geranium purpureum Vill.,Geranium purpureum Vill.
346640,Gilia inconspicua subvar. diffusa Brand,Gilia inconspicua (Sm.) Sweet,Gilia inconspicua (Sm.) Sweet,Gilia inconspicua (Sm.) Sweet,Gilia inconspicua (Sm.) Sweet,Gilia tricolor subsp. diffusa (Brand) H.Mason & A.D.Grant,Gilia tricolor Benth.
349386,Grewia viminea Wall. ex Burrett,Grewia polygama Roxb.,Grewia polygama Roxb.,Grewia polygama Roxb.,Grewia polygama Roxb.,Grewia helicterifolia Wall. ex G.Don,Grewia helicterifolia Wall. ex G.Don
349928,Guioa chrysantha Radlk.,Guioa semiglauca (F.Muell.) Radlk.,Guioa semiglauca (F.Muell.) Radlk.,Guioa semiglauca (F.Muell.) Radlk.,Guioa semiglauca (F.Muell.) Radlk.,Toechima dasyrrhache Radlk.,Toechima dasyrrhache Radlk.
350103,Gymnocalycium hossei var. breviflorum (Backeb.) H.Till,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350104,Echinocactus mazanensis Backeb.,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350105,Gymnocalycium hossei var. nidulans (Backeb.) H.Till,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350106,Gymnocalycium guanchinense Schütz,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350107,Echinocactus mazanensis var. breviflorus Backeb.,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350108,Gymnocalycium nidulans Backeb.,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350109,Gymnocalycium weissianum Backeb.,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350110,Gymnocalycium weissianum var. atroroseum Backeb.,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350111,Gymnocalycium rhodantherum var. cinerascens H.Till,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei (F.Haage) A.Berger,Gymnocalycium hossei subsp. hossei,Gymnocalycium hossei (F.Haage) A.Berger
350918,Hakea pugioniformis var. sericea Endl.,Hakea teretifolia subsp. hirsuta (Endl.) R.M.Barker,Hakea teretifolia subsp. hirsuta (Endl.) R.M.Barker,Hakea teretifolia subsp. hirsuta (Endl.) R.M.Barker,Hakea teretifolia (Salisb.) Britten,Hakea teretifolia (Salisb.) Britten,Hakea teretifolia (Salisb.) Britten
351367,Serrulatocereus Guiggi,Harrisia Britton,Harrisia Britton,Harrisia Britton,,Serrulatocereus Guiggi,
351558,Hebenstretia fruticosa L.f.,Hebenstretia dentata L.,Hebenstretia dentata L.,Hebenstretia dentata L.,Hebenstretia dentata L.,Dischisma fruticosum (L.f.) Rolfe,Dischisma fruticosum (L.f.) Rolfe
351974,Helianthemum cinereum var. fasciculatum Guinea & Heywood,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351975,Helianthemum paniculatum var. grandiflorum Willk.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351976,Helianthemum cinereum f. filabrense Font Quer & Rothm.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351977,Rhodax distachyos subsp. rubellus (Fiori) Holub,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351978,Helianthemum cinereum f. glanduliferum Font Quer & Rothm.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351979,Helianthemum rubellum var. bicolor Willk.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351980,Helianthemum paniculatum var. longifolium Willk.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351981,Helianthemum canum var. rubellum (Pau) Fiori,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351982,Rhodax distachyos subsp. stipulatus (Willk.) Holub,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351983,Helianthemum cinereum f. alpinicola Pau,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351985,Helianthemum cinereum f. malacitanum Font Quer & Rothm.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351986,Rhodax prostratus Pomel,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351987,Helianthemum cinereum subsp. paniculatum (Dunal) Pau ex Borja,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351988,Helianthemum hirtum var. lactiflorum Pau,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum subsp. hirtum,Helianthemum hirtum (L.) Mill.
351989,Helianthemum myrtifolium subsp. paniculatum (Dunal) Rivas Goday & Borja,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351990,Helianthemum cinereum f. stipulatum (Willk.) Font Quer & Rothm.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351992,Helianthemum myrtifolium var. grandiflorum (Willk.) Font Quer & Rothm.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351993,Helianthemum prostratum Pomel,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351994,Helianthemum rubellum f. atroglandulosum Grosser,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351997,Helianthemum rubellum C.Presl,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
351999,Helianthemum paniculatum Dunal,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352001,Helianthemum tenuicaule Pomel,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352002,Rhodax montanus var. paniculatus (Dunal) Spach,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352003,Helianthemum rubellum var. nummulariifolium Willk.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352004,Helianthemum marifolium subsp. rubellum (Pau) O.Bolòs & Vigo,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352006,Helianthemum floribundum Pomel,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352007,Helianthemum cinereum f. floribundum (Pomel) Font Quer & Rothm.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352008,Helianthemum rubellum var. subexstipulatum Willk.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352009,Helianthemum rubellum var. stipulatum Willk.,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352010,Helianthemum cinereum var. paniculatum (Dunal) Pau,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352011,Helianthemum cinereum var. rubellum Pau,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352012,Helianthemum cinereum var. tenuicaule (Pomel) Jahand. & Maire,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum cinereum subsp. rotundifolium (Dunal) Greuter & Burdet,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium Dunal,Helianthemum rotundifolium subsp. rotundifolium,Helianthemum rotundifolium Dunal
352050,Helianthemum hirtum var. teretifolium (Thibaud ex Pers.) Dunal,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum subsp. hirtum,Helianthemum hirtum (L.) Mill.
352052,Helianthemum hirtum var. aragonense Pau ex Guinea,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum subsp. hirtum,Helianthemum hirtum (L.) Mill.
352054,Helianthemum hirtum var. bethuricum Rivas Goday,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum subsp. hirtum,Helianthemum hirtum (L.) Mill.
352056,Helianthemum hirtum var. lagascae (Dunal) Nyman,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum subsp. hirtum,Helianthemum hirtum (L.) Mill.
352057,Helianthemum aureum var. teretifolium Thibaud ex Pers.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum (L.) Mill.,Helianthemum hirtum subsp. hirtum,Helianthemum hirtum (L.) Mill.
352110,Helianthemum salicifolium var. brachypetalum Willk.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium var. salicifolium,Helianthemum salicifolium (L.) Mill.
352111,Helianthemum ledifolium var. racemosum Willk.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium var. salicifolium,Helianthemum salicifolium (L.) Mill.
352112,Helianthemum salicifolium var. robustum Pau,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium (L.) Mill.,Helianthemum salicifolium var. salicifolium,Helianthemum salicifolium (L.) Mill.
