,taxon_name_w_authors,v11_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species_w_author,v12_direct_accepted_name_w_author,v12_direct_accepted_species_w_author
252773,Melittis japonica Thunb.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia japonica (Thunb.) Makino,Rehmannia japonica (Thunb.) Makino
253493,Ranunculus alpicola Timb.-Lagr.,Ranunculus montanus Willd.,Ranunculus montanus Willd.,Ranunculus montanus Willd.,Ranunculus montanus Willd.,Ranunculus gouanii Willd.,Ranunculus gouanii Willd.
253788,Ranunculus hirtus Banks & Sol. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus reflexus Garn.-Jones,Ranunculus reflexus Garn.-Jones
254284,Conohoria rinorea A.St.-Hil.,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea guianensis Aubl.,Rinorea guianensis Aubl.
254285,Alsodeia rinorea Spreng.,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea guianensis Aubl.,Rinorea guianensis Aubl.
267497,Plantago subulata var. depauperata (Godr.) O.Bolòs & Vigo,Plantago subulata L.,Plantago subulata L.,Plantago subulata L.,Plantago subulata L.,Plantago alpina L.,Plantago alpina L.
267543,Plantago carinata var. depauperata Godr.,Plantago subulata L.,Plantago subulata L.,Plantago subulata L.,Plantago subulata L.,Plantago alpina L.,Plantago alpina L.
267833,Plantago subulata var. capitellata (Ramond ex DC.) Decne.,Plantago alpina L.,Plantago alpina L.,Plantago alpina L.,Plantago alpina L.,Plantago subulata L.,Plantago subulata L.
268125,Polygala vulgaris var. multicaulis (Tausch) Opiz,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala multicaulis Tausch,Polygala multicaulis Tausch
268126,Polygala vulgaris f. multicaulis (Tausch) Paol.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala multicaulis Tausch,Polygala multicaulis Tausch
268127,Polygala vulgaris subsp. multicaulis (Tausch) Gand.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala multicaulis Tausch,Polygala multicaulis Tausch
268398,Polygonum glandulosum Subba Rao,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia (L.) Delarbre,Persicaria hydropiper (L.) Delarbre,Persicaria hydropiper (L.) Delarbre
272927,Aillya umbellata (de Vriese) de Vriese,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Goodenia pulchella Benth.,Goodenia pulchella Benth.
273802,Sloanea acutiflora Uittien,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia (Rich.) K.Schum.,Sloanea acutiflora Uittien,Sloanea acutiflora Uittien
274982,Stauracanthus genistoides f. spartioides (Webb) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Ulex minor Roth,Ulex minor Roth
274984,Stauracanthus aphyllus f. spartioides (Webb) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Ulex minor Roth,Ulex minor Roth
274986,Ulex genistoides f. spartioides (Webb) C.Vicioso,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Ulex minor Roth,Ulex minor Roth
274987,Ulex genistoides var. spartioides (Webb) C.Vicioso,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Ulex minor Roth,Ulex minor Roth
275828,Campanula porosa L.f.,Samolus valerandi L.,Samolus valerandi L.,Samolus valerandi L.,Samolus valerandi L.,Samolus porosus (L.f.) Thunb.,Samolus porosus (L.f.) Thunb.
276475,Sida rohlenae var. mutica (Benth.) Fryxell,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae Domin,Sida magnifica Domin,Sida magnifica Domin
280130,Acacia falcata var. minor Colla,Acacia falcata Willd.,Acacia falcata Willd.,Acacia falcata Willd.,Acacia falcata Willd.,Acacia lunata G.Lodd.,Acacia lunata G.Lodd.
280315,Acacia centrinervia Maiden & Blakely,Acacia lineata A.Cunn. ex G.Don,Acacia lineata A.Cunn. ex G.Don,Acacia lineata A.Cunn. ex G.Don,Acacia lineata A.Cunn. ex G.Don,Acacia centrinervia Maiden & Blakely,Acacia centrinervia Maiden & Blakely
280408,Racosperma scabrum (Benth.) Pedley,Acacia nodiflora Benth.,Acacia nodiflora Benth.,Acacia nodiflora Benth.,Acacia nodiflora Benth.,Acacia scabra Benth.,Acacia scabra Benth.
280413,Acacia scabra Benth.,Acacia nodiflora Benth.,Acacia nodiflora Benth.,Acacia nodiflora Benth.,Acacia nodiflora Benth.,Acacia scabra Benth.,Acacia scabra Benth.
280432,Acacia pityoides F.Muell.,Acacia orthocarpa F.Muell.,Acacia orthocarpa F.Muell.,Acacia orthocarpa F.Muell.,Acacia orthocarpa F.Muell.,Acacia tenuissima F.Muell.,Acacia tenuissima F.Muell.
280641,Acacia trinervata var. brevifolia Benth.,Acacia trinervata Sieber ex DC.,Acacia trinervata Sieber ex DC.,Acacia trinervata Sieber ex DC.,Acacia trinervata Sieber ex DC.,Acacia genistifolia subsp. genistifolia,Acacia genistifolia Link
282584,Aconitum pauciflorum Host,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum pauciflorum Host,Aconitum pauciflorum Host
282588,Aconitum lycoctonum subsp. pauciflorum (Host) Graebn. & P.Graebn.,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum pauciflorum Host,Aconitum pauciflorum Host
282589,Aconitum vulparia subsp. pauciflorum (Host) Gáyer,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum pauciflorum Host,Aconitum pauciflorum Host
286303,Alternanthera denticulata var. major Moq.,Alternanthera denticulata R.Br.,Alternanthera denticulata R.Br.,Alternanthera denticulata R.Br.,Alternanthera denticulata R.Br.,Alternanthera sessilis (L.) DC.,Alternanthera sessilis (L.) DC.
288933,Aniba megacarpa Hemsl.,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Licaria cannella subsp. cannella,Licaria cannella (Meisn.) Kosterm.
299100,Atriplex heterosperma Bunge,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex heterosperma Bunge,Atriplex heterosperma Bunge
299774,Herpestis laxiflora var. scabra (Benth.) J.A.Schmidt,Bacopa laxiflora (Benth.) Edwall,Bacopa laxiflora (Benth.) Edwall,Bacopa laxiflora (Benth.) Edwall,Bacopa laxiflora (Benth.) Edwall,Bacopa scabra (Benth.) Descole & Borsini,Bacopa scabra (Benth.) Descole & Borsini
308436,Capsicum pendulum Willd.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum L.
308437,Capsicum frutescens var. minus Fingerh.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum L.
308438,Capsicum frutescens var. pendulum (Willd.) Besser,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum L.
308441,Capsicum frutescens var. lanicaule Greenm.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum annuum var. annuum,Capsicum annuum L.
308443,Capsicum indicum var. pendulum (Willd.) Dierb.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum L.
308446,Capsicum pendulum var. majus Dunal,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum L.
308447,Capsicum pendulum var. minus Fingerh.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum L.
308448,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum L.
308450,Capsicum assamicum J.Purkay. & Lok.Singh,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum chinense Jacq.,Capsicum chinense Jacq.
308453,Capsicum lycianthoides Bitter,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium (Dammer) Hunz.,Capsicum lycianthoides Bitter,Capsicum lycianthoides Bitter
308468,Capsicum schottianum var. leptophyllum Dunal,Capsicum schottianum Sendtn.,Capsicum schottianum Sendtn.,Capsicum schottianum Sendtn.,Capsicum schottianum Sendtn.,Capsicum flexuosum Sendtn.,Capsicum flexuosum Sendtn.
308470,Capsicum villosum f. vimineum Wawra,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum leptopodum (Dunal) Kuntze,Capsicum leptopodum (Dunal) Kuntze
308473,Capsicum rabenii Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum rabenii Sendtn.,Capsicum rabenii Sendtn.
309985,Pourretia tuberculata Mart.,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia arborea (Willd.) K.Schum.,Cavanillesia arborea (Willd.) K.Schum.
310882,Celtis prantlii f. parvifolia Hauman,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis prantlii Priemer ex Engl.,Celtis prantlii Priemer ex Engl.
310885,Celtis prantlii Priemer ex Engl.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis prantlii Priemer ex Engl.,Celtis prantlii Priemer ex Engl.
310886,Celtis scotellioides A.Chev.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis prantlii Priemer ex Engl.,Celtis prantlii Priemer ex Engl.
310887,Celtis rendleana G.Taylor,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis prantlii Priemer ex Engl.,Celtis prantlii Priemer ex Engl.
310888,Celtis brownii Rendle,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis prantlii Priemer ex Engl.,Celtis prantlii Priemer ex Engl.
315084,Citrus × nobilis subf. reticulata (Blanco) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium L.,Citrus reticulata Blanco,Citrus reticulata Blanco
316676,Cleome rosea var. armata Chodat & Hassl.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome guaranitica (Chodat & Hassl.) Briq.,Cleome guaranitica (Chodat & Hassl.) Briq.
316679,Tarenaya bicolor (Gardner) Soares Neto & Roalson,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome bicolor Gardner,Cleome bicolor Gardner
316680,Cleome nummularia DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome parviflora subsp. psoraleifolia (DC.) Iltis,Cleome parviflora Kunth
316681,Cleome bicolor Gardner,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome bicolor Gardner,Cleome bicolor Gardner
316682,Cleome inermis Malme,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome inermis Malme,Cleome inermis Malme
320398,Lithocardium macranthum (Cham.) Kuntze,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia macrantha Chodat,Varronia paucidentata (Fresen.) Friesen,Varronia paucidentata (Fresen.) Friesen
320483,Cordia odorata Gürke,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia millenii Baker,Cordia millenii Baker
321768,Uvedalia nana E.Mey. ex Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum (Benth.) Engl.
321769,Craterostigma nanum (Benth.) Engl.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum (Benth.) Engl.
321770,Torenia nana Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum (Benth.) Engl.
322750,Luffa cylindrica var. multiflora (Spreng.) Domin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322867,Cucumis trigonus Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis trigonus Roxb.,Cucumis trigonus Roxb.
322958,Luffa racemosa Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322971,Luffa arabum Steud.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322973,Luffa clavata Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322975,Luffa cordata Meisn. ex M.Roem.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322978,Luffa hederacea Wall. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322980,Luffa foetida Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322982,Luffa jacquinii Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322985,Luffa veitchii Naudin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322987,Luffa vittata Zipp. ex Span.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322988,Luffa striata Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322990,Luffa satpatia Buch.-Ham. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322992,Luffa parvala Buch.-Ham.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322994,Luffa scabra Schumach. & Thonn.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322996,Luffa luffa (L.) A.Lyons,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
323714,Cuphea ericoides var. paralarix Lourteig,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea paralarix (Lourteig) T.B.Cavalc. & S.A.Graham,Cuphea paralarix (Lourteig) T.B.Cavalc. & S.A.Graham
327507,Dendrophthoe discolor Barlow,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe curvata (Blume) Miq.,Dendrophthoe curvata (Blume) Miq.
327818,Descurainia tenuissima (Reiche) Speg.,Descurainia cumingiana (Fisch. & C.A.Mey.) Prantl,Descurainia cumingiana (Fisch. & C.A.Mey.) Prantl,Descurainia cumingiana (Fisch. & C.A.Mey.) Prantl,Descurainia cumingiana (Fisch. & C.A.Mey.) Prantl,Descurainia nuttallii (Colla) O.E.Schulz,Descurainia nuttallii (Colla) O.E.Schulz
328295,Annona laevigata Mart.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis Lour.,Xylopia laevigata (Mart.) R.E.Fr.,Xylopia laevigata (Mart.) R.E.Fr.
331894,Draba hirta var. hebecarpa Lindblom,Draba hirta L.,Draba hirta L.,Draba hirta L.,Draba hirta L.,Draba glabella Pursh,Draba glabella Pursh
332009,Draba norvegica var. intermedia (Lindblom) O.E.Schulz,Draba norvegica Gunnerus,Draba norvegica Gunnerus,Draba norvegica Gunnerus,Draba norvegica Gunnerus,Draba hirta L.,Draba hirta L.
333657,Lobivia densispina f. leucomalla (Wessner) Buining,Echinopsis densispina Werderm.,Echinopsis densispina Werderm.,Echinopsis densispina Werderm.,Echinopsis densispina Werderm.,Echinopsis aurea subsp. leucomalla (Wessner) Schlumpb.,Echinopsis aurea Britton & Rose
334891,Elatostema edule C.B.Rob.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum Wedd.,Elatostema edule C.B.Rob.,Elatostema edule C.B.Rob.
338605,Eruca aurea Batt.,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca aurea Batt.,Eruca aurea Batt.
338633,Brassica purpurascens Banks & Sol.,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Chorispora purpurascens (Banks & Sol.) Eig,Chorispora purpurascens (Banks & Sol.) Eig
338953,Cheiranthus grandiflorus A.Heller,Erysimum asperum (Nutt.) DC.,Erysimum asperum (Nutt.) DC.,Erysimum asperum (Nutt.) DC.,Erysimum asperum (Nutt.) DC.,Erysimum menziesii (Hook.) Wettst.,Erysimum menziesii (Hook.) Wettst.
339165,Erysimum durum J.Presl & C.Presl,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum Andrz. ex DC.,Erysimum virgatum Roth,Erysimum virgatum Roth
340555,Euphrasia officinalis var. puberula (Jord.) F.Towns.,Euphrasia pectinata Ten.,Euphrasia pectinata Ten.,Euphrasia pectinata Ten.,Euphrasia pectinata Ten.,Euphrasia officinalis subsp. pratensis Fr.,Euphrasia officinalis L.
340597,Euphrasia stricta var. puberula (Jord.) O.Bolòs & Vigo,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia officinalis subsp. pratensis Fr.,Euphrasia officinalis L.
340615,Euphrasia majalis Jord.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia pectinata subsp. pectinata,Euphrasia pectinata Ten.
340616,Euphrasia tatarica var. bicknellii (Wettst.) Wettst.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia pectinata subsp. pectinata,Euphrasia pectinata Ten.
340652,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa
340653,Heliotropium katangense Gürke,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa
340654,Heliotropium baclei var. rostratum I.M.Johnst.,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa
340655,Heliotropium nigerinum A.Chev.,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa
340656,Evolvulus madagascariensis Vatke,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca madagascariensis (Vatke) E.L.A.N.Simons & Wieringa,Euploca madagascariensis (Vatke) E.L.A.N.Simons & Wieringa
344726,Rheedia sagotiana Engl.,Garcinia macrophylla Mart.,Garcinia macrophylla Mart.,Garcinia macrophylla Mart.,Garcinia macrophylla Mart.,Garcinia benthamiana (Planch. & Triana) Pipoly,Garcinia benthamiana (Planch. & Triana) Pipoly
346867,Gentianella pilosa subsp. degenii (Hayek) Holub,Gentianella pilosa (Wettst.) Holub,Gentianella pilosa (Wettst.) Holub,Gentianella pilosa (Wettst.) Holub,Gentianella pilosa (Wettst.) Holub,Gentianella anisodonta (Borbás) Á.Löve & D.Löve,Gentianella anisodonta (Borbás) Á.Löve & D.Löve
348982,Goniothalamus lii X.L.Hou & Y.M.Shui,Goniothalamus yunnanensis W.T.Wang,Goniothalamus yunnanensis W.T.Wang,Goniothalamus yunnanensis W.T.Wang,Goniothalamus yunnanensis W.T.Wang,Goniothalamus peduncularis King & Prain,Goniothalamus peduncularis King & Prain
351484,Gymnosporia inermis Merr. & L.M.Perry,Gymnosporia trilocularis Hayata,Gymnosporia trilocularis Hayata,Gymnosporia trilocularis Hayata,Gymnosporia trilocularis Hayata,Gymnosporia inermis Merr. & L.M.Perry,Gymnosporia inermis Merr. & L.M.Perry
355119,Hibbertia heterotricha Toelken,Hibbertia heterotricha Bureau ex Guillaumin,Hibbertia heterotricha Bureau ex Guillaumin,Hibbertia heterotricha Bureau ex Guillaumin,Hibbertia heterotricha Bureau ex Guillaumin,Hibbertia nemorosa Toelken,Hibbertia nemorosa Toelken
355144,Hibbertia ovata var. scabra (R.Br. ex DC.) Domin,Hibbertia ovata Steud.,Hibbertia ovata Steud.,Hibbertia ovata Steud.,Hibbertia ovata Steud.,Hibbertia aspera subsp. aspera,Hibbertia aspera DC.
356731,Hydrangea cyanema Nutt.,Hydrangea robusta Hook.f. & Thomson,Hydrangea robusta Hook.f. & Thomson,Hydrangea robusta Hook.f. & Thomson,Hydrangea robusta Hook.f. & Thomson,Hydrangea stylosa Hook.f. & Thomson,Hydrangea stylosa Hook.f. & Thomson
357756,Ilex perulera Molinari,Ilex anonoides Loes.,Ilex anonoides Loes.,Ilex amplifolia Rusby,Ilex amplifolia Rusby,Ilex crassifolioides Loes.,Ilex crassifolioides Loes.
357758,Ilex crassifolia Hook.,Ilex anonoides Loes.,Ilex anonoides Loes.,Ilex amplifolia Rusby,Ilex amplifolia Rusby,Ilex crassifolioides Loes.,Ilex crassifolioides Loes.
358209,Ilex orbicularis Willd.,Ilex tahanensis Kiew,Ilex tahanensis Kiew,Ilex tahanensis Kiew,Ilex tahanensis Kiew,Ilex rupicola Kunth,Ilex rupicola Kunth
358415,Impatiens laxiflora var. stracheyi Hook.f.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens tingens Edgew.,Impatiens tingens Edgew.
358421,Impatiens laxiflora var. khasiana Hook.f.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens racemosa DC.,Impatiens racemosa DC.
358988,Inga mitaraka Poncy,Inga alba (Sw.) Willd.,Inga alba (Sw.) Willd.,Inga alba (Sw.) Willd.,Inga alba (Sw.) Willd.,Inga mitaraka Poncy,Inga mitaraka Poncy
